Index,A,B,C,D
2018-08-26,-1.4695833143080013,0.698359687999263,-0.16204107376054613,-2.7133698348796
2018-08-27,-0.10412158533883431,0.23658572427100572,-1.0834586561940702,1.468922515912756
2018-08-28,-0.07641067566215497,0.08531438072346155,-0.10203641547902284,-1.2672898974656557
2018-08-29,1.202690291600352,-1.552134722550441,-0.4330217084397604,-1.8006404144125518
2018-08-30,-0.6513163485401297,-0.27323159187061485,0.004773527594940127,-0.5804541238701139
2018-08-31,-0.5654004018466177,-1.0557878527323157,-0.18343824298546688,0.4751224082174765
2018-09-01,-1.052950311646438,-2.087831547543087,-0.26052679753147434,-0.7105548068773965
2018-09-02,1.020720625415369,1.5472826425658524,-1.1185485774408004,-0.5167537027548198
2018-09-03,-0.9305836877160761,-1.1049358092625017,0.1390739150306636,-0.4033542887992257
2018-09-04,1.3213323456035333,0.6535409070109532,-0.5744315316210228,-1.2613717223443133
2018-09-05,0.35889383728658736,1.18965797180985,-0.4100484223934917,-0.07189095154569397
2018-09-06,-0.015108506366647014,0.6958894168782477,-0.3804616400593109,0.0272485138842018
2018-09-07,0.8012081171304292,-1.1081595238226891,0.011506064011992062,0.018373997800363806
2018-09-08,0.08260303487899809,0.9183003001816414,-0.21308145239648835,0.14071649224357854
2018-09-09,0.349699533629511,0.27731019403417234,1.4499889958672931,0.24224896339850827
2018-09-10,-1.7563975542132713,0.9292030289289445,0.22727068500982736,-1.4963775685748142
2018-09-11,0.5438917047918084,-1.1593767833507136,-1.268148449480292,-0.8025248430407632
2018-09-12,0.6043366857365681,-0.12429998127807207,0.22556775969997495,-1.392076996400893
2018-09-13,-0.28853034215895274,0.2305677049981427,0.08245995232637444,0.0015822099616898204
2018-09-14,2.076662962419284,-0.49734469092721484,-2.7091481830904,-0.956858568244452
2018-09-15,1.100143243742652,-0.5919290030868667,-0.9732826872218631,-0.23127472639478425
2018-09-16,2.747227863740698,0.8828419092011022,0.31482105230797236,-0.24154704978433558
2018-09-17,-0.6539277420252356,-0.17416977727099056,-1.1970127486532285,0.29013622764048835
2018-09-18,-0.32859722324315205,1.5234415247739026,2.395521451059536,1.4573642293632705
2018-09-19,1.0018611569746194,0.021533352738040478,-1.5238625044204912,-0.6968055797753806
2018-09-20,-1.4484918793692647,-0.17529956447529138,-0.43541820632869144,0.689985459988593
2018-09-21,0.19934394415583523,0.6325495884833882,0.17598977646429217,-0.9912394239768478
2018-09-22,-0.10887834819089075,1.2833597466529545,-0.10003601496935977,0.3811452981297087
2018-09-23,2.109764366135756,-0.48648809664837295,-0.5251747534044219,-0.0729605061483366
2018-09-24,-0.010021867112089538,0.3729547805491504,-1.4285439046233022,0.28429181008967835
2018-09-25,0.5717388856272104,1.5715746541071969,1.0095627308043549,-0.4073029668657494
2018-09-26,0.15233707765622378,0.66805575256826,0.05984362318780187,2.503524318024434
2018-09-27,0.25038129620117544,-0.4303927513207256,0.8379055897565517,-0.7062001849866469
2018-09-28,-0.45095940707564747,0.25447489808948376,0.9033757831543292,0.3615399797792343
2018-09-29,1.8495263207288886,1.0072907634203365,1.2994213768742728,1.5491212626834023
2018-09-30,-1.8263243946400918,0.28364399391624834,-0.5946733817260904,-0.2228785563573561
2018-10-01,1.5167292713153728,0.18385244997813646,0.8509954377756129,-0.572504811666403
2018-10-02,-0.28349863061135766,0.5885522586718756,0.4110638607252098,1.1834681223161585
2018-10-03,1.2503369938995093,0.017682398626316383,0.4854885559574014,0.670714012897611
2018-10-04,-1.7028591195365907,0.45806928504641803,0.03535804970614153,-0.6499736901854825
2018-10-05,0.2209441029741728,-0.37886975207806795,1.356753188446368,1.6967974557972068
2018-10-06,2.003284738636631,-0.8468901182198535,-1.6192090160884784,-0.39221532915399493
2018-10-07,-0.25549186434049237,0.5108801250916968,0.18120892844918499,-0.24753856531099525
2018-10-08,-0.4945186558894968,-0.3871763210006098,1.234823017069795,-0.17375867627032665
2018-10-09,-0.9770080329061616,-1.3801621742100658,-0.2418056304349165,-1.4810086006398153
2018-10-10,0.7856142489315311,1.057202317395949,0.3393003281884403,1.1831908555536197
2018-10-11,0.846079352496684,1.7797044479901651,0.3375628759678462,-1.5798695550084643
2018-10-12,-0.03438339443767074,1.089496340861826,-0.017038544720971653,0.6852438645034438
2018-10-13,0.8435246118787841,-1.8434993816768037,0.3675070690142778,-1.0061529678373495
2018-10-14,-0.6882726954008676,-0.14141910825505005,-0.8117875251897378,-1.5046554035583415
2018-10-15,0.9165215138648393,0.1902260329511461,1.2943536811775442,0.8691928190992148
2018-10-16,1.155877240646384,0.3329540899182236,0.27105304116806267,-0.2381856706200102
2018-10-17,2.8942883323268003,-0.8269000825232319,1.2175989473828472,2.8332119935186166
2018-10-18,0.9447714291166041,0.590544317939558,0.22897825590965332,1.210552824398231
2018-10-19,-1.1023123734964482,0.5159690634553254,-0.6684032985180014,0.6299891531018307
2018-10-20,0.6315746405717546,-0.35727040138511135,0.5214410226247904,0.3744455135192267
2018-10-21,1.004831521237488,1.30547380053194,0.4843152350749358,-1.5985740376632698
2018-10-22,0.03855738260876745,-1.9233270932005941,-0.4554968111255929,1.4189862895206105
2018-10-23,0.27942918379341575,0.07070454673677683,-0.5574921287251609,-0.8920239886992833
2018-10-24,-0.5030200443120376,-0.012323815802862252,0.28361821874378634,0.23788104031013924
2018-10-25,-1.436111353512471,-0.5240506725611934,1.0697812938749967,-0.5542676324827798
2018-10-26,1.2848872294605653,-1.4948499104575814,0.9767926746568639,-1.1723098063436517
2018-10-27,-0.6242290741759148,-1.3088960822009905,-0.14030377787190557,0.7099742621388174
2018-10-28,-1.3473029103360352,0.3421145570216167,-0.4759262554355421,-1.0306323264280628
2018-10-29,1.100905939447294,-2.2049436204070796,-0.29502001082405815,-0.47194689648152016
2018-10-30,-0.7082776804802879,-0.9094691423263781,0.752702424407737,-1.8290411433465785
2018-10-31,-1.2290790169458825,-0.11180710192653234,0.5852443590365586,-0.3196434502565333
2018-11-01,-1.436256868332861,-0.6945918740731857,-1.3308365028593432,-0.4382751085922106
2018-11-02,-0.23950001784979985,0.036074821905540205,2.2075057079115097,1.1094032537416216
2018-11-03,0.43422835740987015,-0.2307265662908051,-0.9917841575746869,-0.7064296747884551
2018-11-04,0.9300639223383631,0.44652132712882486,-0.8061426608792985,-1.0963537615623646
2018-11-05,-1.718846774150704,1.1093757035179626,-0.22462306946032276,1.7092369153991431
2018-11-06,1.3129992025235477,0.3967232489249833,-1.7317593792256427,-0.6786245632982634
2018-11-07,0.32424342444312565,0.26591474666727133,0.2546867918165047,1.3555405210495783
2018-11-08,-0.16778131800364937,0.6201704052657343,-0.3074247939958022,0.25638335704901555
2018-11-09,-1.9886278808819808,0.2268431201208378,0.41713570897178154,0.10099604072719894
2018-11-10,-0.09848018529606574,-1.7233546469934327,-0.7900401960024632,1.2267012376597142
2018-11-11,-1.0745025682742246,0.20646139150243706,-0.25545792128741096,-0.6135595842044533
2018-11-12,0.7118618297374822,0.14218341048200966,1.1803304311847584,-0.6539484947834256
2018-11-13,-0.1644157854104439,0.43270840442489655,-1.6071150321157488,0.9126300879647778
2018-11-14,-0.40028583532674955,-1.851472679466717,-1.0154800247669071,0.16494274078847657
2018-11-15,-0.8466968748011638,1.0696110999298307,2.2213317348241226,0.416629010362934
2018-11-16,0.05266386892723482,-0.6594698348610853,-1.0886220043117774,-0.10547928702384204
2018-11-17,-0.5064034212028602,-1.8254356566910042,-1.2707711940875508,0.3374377338979047
2018-11-18,-0.005273876494137796,0.9246718956971035,-2.210151627607042,-0.08698754246038556
2018-11-19,0.1724102699348888,0.09861163359339016,0.08948141241626266,1.0224243995524516
2018-11-20,0.21022825443882998,0.5404292994765996,0.2432476684512656,-0.3981489792753535
2018-11-21,2.0729525124800436,-1.3993443562950574,-0.24271563710959884,1.4084118609294882
2018-11-22,-0.2541161196971892,-0.052580182575640566,0.43652345231475953,-0.1917612699848118
2018-11-23,-2.9106062558266435,-1.3365451203216927,-1.530345943652274,0.4637802697292506
2018-11-24,-0.8316524023066837,-0.5023106343206032,1.149797962421858,0.6971712147698587
2018-11-25,0.48628045359665334,-0.359606068061998,1.5374497513770051,-0.9359499275400723
2018-11-26,-0.9591582866958492,0.881888310658581,0.11975883317456022,-1.687391924718554
2018-11-27,-0.3679003618354883,-0.8825665909671332,0.31083442771058845,0.5544258961263832
2018-11-28,2.5575010927191104,-0.6741806801807436,-0.8225698685990509,1.4128937360127356
2018-11-29,-1.3646364885464122,-1.0791695624426045,-1.6185586333918527,-0.19385557037316672
2018-11-30,-0.10931158954392037,-1.303834507748792,-0.4059125371828708,-0.767786626410513
2018-12-01,-1.7549023336172447,-1.138586470224571,0.5504089956175947,-0.05598697958817368
2018-12-02,-1.6977043962254752,0.21052726602012417,0.29916979392175364,0.5203106066178163
2018-12-03,-0.1413932025038927,0.6573382570468311,0.2131681308033396,0.22439138156417793
2018-12-04,-0.45113090391558736,-0.11736231702706942,-0.23707929663205798,-0.2373981694363156
2018-12-05,-0.29809811427057425,0.5284488112526139,-0.6909015177962421,1.164474424868009
2018-12-06,1.0255908393556072,-0.049440278953680125,2.206452199331316,0.8946945268575972
2018-12-07,0.3165084615997883,-0.5156374401788049,-0.8386173642664555,0.776826603395857
2018-12-08,1.3306011300505618,0.06867025458570986,-0.10462240670909997,0.622261412242448
2018-12-09,0.30147057673635225,-0.29459927682946974,-0.16724530571224738,-0.038491959969890896
2018-12-10,0.010833962330277388,-0.2737066714868158,-0.5756882269583663,-1.5884275214965757
2018-12-11,-0.226840478767449,-0.36412838468026426,-1.0124420573880553,-1.215619412171667
2018-12-12,0.5246799432079778,1.2255072046222628,0.6794220723508773,-1.2675123019802301
2018-12-13,0.01667497139664643,-0.11990910066144224,-0.6996772671222641,-0.18675494573046586
2018-12-14,0.25018368997996027,-0.010458403082524352,-0.1823797694554216,0.4978660338312791
2018-12-15,0.5117413072557807,-0.09949802159742833,0.6122663723650486,0.5440374928559774
2018-12-16,1.7308178545337305,-0.09237495591001696,-0.5576017214114593,1.1083320741811344
2018-12-17,-1.702616380218163,0.8000058842999059,0.18255858710181558,-0.19161878118065903
2018-12-18,0.14031257788300444,-2.183164700958172,0.3180911562734599,0.618117322354022
2018-12-19,-1.1450980587415196,2.1878489175464475,-1.3836305462922622,-0.10786822472410457
2018-12-20,1.650217255146282,-0.32550485020189973,0.5310208313989461,-1.700082888305919
2018-12-21,0.8633133998565284,-0.694055772126252,0.6081382459895877,0.3225648627772753
2018-12-22,1.1807077065276317,-0.16465307934889392,0.09105382031033035,-0.18523031560251405
2018-12-23,-0.6093508598365267,-0.5589073770295163,-0.7246518154075848,-1.7255641233032941
2018-12-24,0.2911283351234484,-0.8918646104286614,1.4550486974313694,-0.4586509325788699
2018-12-25,-1.7934459956621294,-0.3500597207256708,-0.39253272917219184,0.5242327149145775
2018-12-26,-0.37113366828595684,-1.3332875373263589,0.28690678026903965,-0.3933094064252174
2018-12-27,0.7174996799489284,0.7846731542672117,-0.3596995094590169,1.9772931293813498
2018-12-28,0.4477639308808942,0.7988427056880086,-0.0018998541070237129,0.12301613148438635
2018-12-29,-0.0805798823682767,0.1331795366798589,0.425769917161087,-2.2349769517441356
2018-12-30,0.8575146594229424,-0.757312006031463,1.0062936536848957,-0.7642332979941988
2018-12-31,1.1033188823288607,0.4864734425677424,0.3613137232712514,0.3531792429716947
2019-01-01,-1.3315640564470745,0.10682343859228827,-0.26796447466678347,0.017189150404052257
2019-01-02,-1.1189345998796325,-1.6566788227540425,0.3947252747761716,1.137933358392488
2019-01-03,-1.7664056128298518,0.8715968396108329,0.13487093391784843,-1.0439033787779413
2019-01-04,0.2408167440466887,-1.0179240607185032,-0.6335717680690507,-0.6874892187698007
2019-01-05,0.5131327084538612,-0.07266712765317546,-1.3726082300753435,-0.48718714938911484
2019-01-06,0.5106721433735493,-1.8039055058652487,0.5788326113274204,0.5734095640337372
2019-01-07,-0.9612255725511691,0.7039178940124532,0.6355562992206857,-0.4436093568939451
2019-01-08,-0.04909157767448034,-0.4469452342851386,1.958540144903127,-0.88244894042352
2019-01-09,0.7296804235342269,-0.36985349560679653,-0.4477677399038768,0.5618699252470077
2019-01-10,-0.9506952393035882,-0.7861983801243615,-0.8100625393562754,0.22722683286607748
2019-01-11,0.36301685063402056,0.17566807771585388,0.898797472538996,-0.587988397944503
2019-01-12,-0.2038838324708538,0.983272188842252,-0.4000127759809258,-0.9221384826337604
2019-01-13,0.16671768559860153,0.06802889279110723,1.0800864751231452,0.543428690235345
2019-01-14,-0.8865689142041387,-0.645889276998152,1.1681845886002913,0.04180819189988703
2019-01-15,1.1572523712560294,0.8098970653917099,1.1144933234556296,0.7514006541860125
2019-01-16,1.177307675798761,-1.6692787676365939,-0.6788811656736302,-0.5961944865933767
2019-01-17,0.8418793646268941,-1.4433393391797658,-0.9610330661768056,0.13523995428492155
2019-01-18,0.905020565354851,0.23755665565791376,0.974189041456952,-1.820605769630976
2019-01-19,-1.8925752634087043,-1.9177538328578276,0.46262391368683226,-0.20986694615119256
2019-01-20,-0.18459754158511,1.72226777869819,0.38780292242081277,1.716947678876053
2019-01-21,0.595836680641844,0.7973108668099741,1.6723655095357437,-0.3363434094064279
2019-01-22,-0.13825913649340024,-0.15333018043286373,0.35284846560815625,1.179542003284884
2019-01-23,-0.4263907469478233,-0.3427882590389636,0.7949937326552707,0.027699003202876164
2019-01-24,-0.3386590707529562,-0.17700719093641823,0.20256475067630078,-2.236470275890016
2019-01-25,-0.2429535611584919,-1.060099070362819,-0.04526951774123585,0.13429939845064492
2019-01-26,-0.828767346353323,-0.9757223265063528,0.33360609544889475,-0.38071685752205153
2019-01-27,0.9204251715105444,-0.47626869276794404,0.5111097395540205,-0.4793117730185433
2019-01-28,-0.014853873735659462,0.5177851266262321,0.17683630665335473,-1.1264586489510173
2019-01-29,0.21928518609648326,0.8279445614108811,1.2240622993672265,0.20584637985803292
2019-01-30,-1.3290874636592553,-0.3094456585445186,-1.0923699078264173,-0.006254370926328826
2019-01-31,0.4003088846465808,-0.08302630545487956,0.22096420412856696,-0.24421814486091573
2019-02-01,0.3885001139996139,2.028208804630274,0.5462517244262991,0.9129915001241923
2019-02-02,-0.47132469890442713,-0.4015782318195595,-0.42721339466246616,-0.6531557257379702
2019-02-03,-1.1974639625798962,-0.4579533372187202,1.6012797026414547,-0.9751024568800749
2019-02-04,-0.7625951871799843,0.36525809279380006,-0.663996574388133,-0.17819510986924825
2019-02-05,0.6129741772007176,1.3179533558652585,-0.8377433450391947,-0.49669484692893207
2019-02-06,0.2971629939093086,0.4394929997290673,0.052609255961446146,-1.996313699268483
2019-02-07,0.8727448764228692,-1.127561034125524,0.15237635620910772,0.6636301434162907
2019-02-08,-0.5359295027567585,-0.4417115060475275,0.4529678318360806,0.17021251910388177
2019-02-09,-0.31010256075884474,0.15447796909256253,0.18122684634922026,-0.005097648220479389
2019-02-10,-0.6067614954008,-0.09462163998894632,-1.5938330109877774,-0.534215542264701
2019-02-11,-0.04254259735390658,1.7695776269025014,1.1557689263817672,0.862217670365142
2019-02-12,1.1739855747002783,1.0217556410544795,0.15071365979049803,1.851007462083511
2019-02-13,2.0450432907012335,0.7259018796715111,0.16375321799623144,-1.2406828917921435
