Index,Open,High,Low,Close,Adj Close,Volume
1998-06-11,34.875,34.875,33.6875,34.03125,20.914524,8.5264e6
1998-06-12,34.09375,34.78125,33.875,34.65625,21.298634,6.0036e6
1998-06-15,34.5,34.5625,34.0625,34.25,21.048958,5.8452e6
1998-06-16,34.25,34.96875,33.9375,34.78125,21.375444,6.1564e6
1998-06-17,35.1875,35.75,34.96875,35.5,21.817169,7.9326e6
1998-06-18,35.375,35.46875,34.9375,35.375,21.740356,4.856e6
1998-06-19,35.5,35.71875,35.03125,35.03125,21.529081,8.165e6
1998-06-22,35.03125,35.78125,35.03125,35.3125,21.701933,5.6442e6
1998-06-23,35.5625,35.9375,35.53125,35.90625,22.066841,7.1046e6
1998-06-24,36.0,36.21875,35.78125,36.21875,22.258896,8.1194e6
1998-06-25,36.21875,36.53125,36.0,36.25,22.278097,6.378e6
1998-06-26,36.375,36.5,35.8125,36.125,22.201271,4.0938e6
1998-06-29,36.09375,36.15625,35.75,35.75,21.970812,4.5052e6
1998-06-30,36.125,36.5,35.625,35.6875,21.932398,7.6966e6
1998-07-01,36.03125,36.46875,35.78125,36.46875,22.412533,5.9248e6
1998-07-02,36.15625,36.90625,36.125,36.4375,22.39333,5.1854e6
1998-07-06,36.34375,36.71875,36.3125,36.65625,22.527761,3.681e6
1998-07-07,36.53125,36.6875,36.34375,36.375,22.354918,4.602e6
1998-07-08,36.375,36.71875,36.375,36.59375,22.489353,3.933e6
1998-07-09,36.21875,36.40625,35.40625,35.875,22.047628,4.539e6
1998-07-10,35.75,36.1875,35.5625,35.84375,22.028433,3.5016e6
1998-07-13,35.75,35.78125,35.03125,35.25,21.663528,5.097e6
1998-07-14,35.125,36.125,35.125,36.03125,22.143663,5.3082e6
1998-07-15,35.90625,36.125,35.65625,35.8125,22.009224,4.9964e6
1998-07-16,35.75,35.78125,35.0625,35.6875,21.932398,3.5538e6
1998-07-17,35.78125,36.21875,35.5,36.1875,22.239691,5.2554e6
1998-07-20,36.125,36.1875,35.03125,35.28125,21.682726,4.4372e6
1998-07-21,35.28125,35.71875,35.0,35.09375,21.567501,5.0526e6
1998-07-22,35.21875,36.0,35.0,35.90625,22.066841,6.5808e6
1998-07-23,35.75,35.9375,34.9375,35.0625,21.548296,5.2322e6
1998-07-24,34.90625,35.40625,34.8125,35.1875,21.625114,4.4432e6
1998-07-27,35.0,35.75,34.90625,35.71875,21.951611,5.4546e6
1998-07-28,35.375,35.53125,34.09375,34.8125,21.394646,7.048e6
1998-07-29,34.84375,35.375,34.65625,35.34375,21.721144,6.626e6
1998-07-30,35.46875,36.125,35.375,36.0625,22.162865,6.4664e6
1998-07-31,36.0,36.0,34.8125,35.125,21.586712,6.5318e6
1998-08-03,34.8125,34.8125,34.03125,34.25,21.048958,4.9162e6
1998-08-04,34.375,34.59375,33.5,33.5625,20.626448,8.1664e6
1998-08-05,33.5625,33.5625,32.0,33.09375,20.338366,8.6912e6
1998-08-06,32.96875,33.0,32.0,32.46875,19.954256,6.1862e6
1998-08-07,32.53125,33.8125,32.28125,33.46875,20.568829,9.8878e6
1998-08-10,33.40625,34.28125,33.1875,33.8125,20.780087,8.4664e6
1998-08-11,33.65625,34.25,32.90625,34.0,21.022779,9.3382e6
1998-08-12,33.78125,34.15625,33.0625,33.53125,20.732943,6.5376e6
1998-08-13,33.5625,34.125,33.46875,34.09375,21.080736,7.0454e6
1998-08-14,34.09375,34.59375,33.96875,34.1875,21.138702,7.487e6
1998-08-17,33.9375,34.96875,33.90625,34.8125,21.52515,6.7274e6
1998-08-18,34.5,35.21875,34.375,35.09375,21.699064,6.6162e6
1998-08-19,35.03125,35.40625,34.9375,35.375,21.872957,4.94e6
1998-08-20,35.40625,36.03125,35.0625,35.65625,22.04686,6.5796e6
1998-08-21,35.5,35.6875,34.78125,35.4375,21.911617,8.529e6
1998-08-24,35.75,35.8125,35.0,35.28125,21.814989,6.788e6
1998-08-25,35.40625,35.84375,35.0,35.1875,21.757032,5.8322e6
1998-08-26,34.78125,35.4375,34.75,35.1875,21.757032,5.8382e6
1998-08-27,34.75,35.3125,34.625,34.625,21.409229,1.0116e7
1998-08-28,34.625,34.90625,33.65625,33.78125,20.887516,9.069e6
1998-08-31,33.96875,34.5625,32.5,32.71875,20.230558,1.25082e7
1998-09-01,32.25,33.3125,31.0625,33.1875,20.520395,1.22344e7
1998-09-02,33.125,33.34375,31.75,32.0,19.786142,8.6734e6
1998-09-03,31.6875,32.25,31.0,31.96875,19.766821,1.06508e7
1998-09-04,32.25,33.25,31.6875,33.03125,20.423779,1.09572e7
1998-09-08,33.5625,33.84375,32.875,33.71875,20.848877,7.9066e6
1998-09-09,33.71875,34.625,33.53125,34.34375,21.235332,7.4956e6
1998-09-10,34.1875,35.34375,33.6875,34.84375,21.544485,1.18746e7
1998-09-11,34.90625,35.46875,34.3125,35.28125,21.814989,8.2126e6
1998-09-14,35.40625,35.71875,35.125,35.25,21.795681,6.053e6
1998-09-15,35.03125,35.78125,35.03125,35.625,22.027538,4.965e6
1998-09-16,35.5,35.53125,34.34375,34.90625,21.583134,6.4898e6
1998-09-17,34.53125,34.6875,34.1875,34.28125,21.196686,4.9342e6
1998-09-18,34.0,34.09375,33.21875,34.0625,21.06142,1.17042e7
1998-09-21,33.5625,34.28125,33.40625,34.09375,21.080736,5.271e6
1998-09-22,34.21875,34.21875,33.25,33.53125,20.732943,6.4854e6
1998-09-23,33.75,35.1875,33.71875,35.15625,21.737701,8.3268e6
1998-09-24,34.8125,35.28125,34.40625,34.6875,21.447868,7.0234e6
1998-09-25,34.40625,34.9375,34.15625,34.1875,21.138702,5.4466e6
1998-09-28,34.21875,34.5,33.75,34.03125,21.042103,5.4936e6
1998-09-29,34.28125,35.625,33.8125,35.625,22.027538,9.6654e6
1998-09-30,35.5,35.5625,34.6875,35.3125,21.834314,1.12888e7
1998-10-01,35.09375,35.875,35.03125,35.28125,21.814989,1.27066e7
1998-10-02,35.3125,36.78125,35.3125,36.5,22.568569,1.05742e7
1998-10-05,36.28125,37.625,36.28125,37.4375,23.148239,1.456e7
1998-10-06,37.625,37.9375,37.28125,37.875,23.418758,1.23726e7
1998-10-07,37.875,37.9375,36.625,37.03125,22.897055,1.1068e7
1998-10-08,36.625,36.625,35.5,35.84375,22.1628,9.7778e6
1998-10-09,36.0625,36.25,35.125,35.375,21.872957,7.213e6
1998-10-12,36.0625,36.09375,35.4375,35.90625,22.201439,5.1092e6
1998-10-13,36.21875,36.9375,35.875,36.5,22.568569,6.4898e6
1998-10-14,36.8125,37.1875,36.65625,37.0,22.877735,7.362e6
1998-10-15,37.03125,37.96875,36.78125,37.8125,23.380116,8.8186e6
1998-10-16,38.09375,38.28125,37.75,38.15625,23.592653,1.04396e7
1998-10-19,38.125,38.375,37.1875,37.4375,23.148239,6.97e6
1998-10-20,37.46875,38.46875,37.4375,38.28125,23.669945,7.033e6
1998-10-21,38.34375,38.46875,37.75,37.78125,23.360786,6.789e6
1998-10-22,37.65625,37.6875,35.46875,35.875,22.182117,9.5536e6
1998-10-23,35.9375,35.9375,35.25,35.625,22.027538,6.0394e6
1998-10-26,35.6875,36.09375,35.53125,35.59375,22.008219,8.038e6
1998-10-27,35.90625,36.25,34.71875,34.78125,21.505842,7.4734e6
1998-10-28,34.84375,35.5,34.78125,35.21875,21.776348,5.3424e6
1998-10-29,35.28125,36.40625,35.1875,36.34375,22.471958,5.6868e6
1998-10-30,36.71875,36.75,35.625,35.8125,22.143473,5.6436e6
1998-11-02,35.6875,36.46875,35.6875,36.03125,22.278742,5.9166e6
1998-11-03,36.3125,36.9375,35.8125,36.5,22.568569,4.18e6
1998-11-04,36.625,36.96875,35.90625,36.0,22.259415,4.9034e6
1998-11-05,35.96875,36.4375,35.3125,36.4375,22.52993,6.0548e6
1998-11-06,36.3125,36.8125,36.1875,36.75,22.72315,5.3128e6
1998-11-09,36.46875,36.5625,35.625,36.0,22.384275,3.8918e6
1998-11-10,35.9375,36.125,35.0625,35.0625,21.801348,6.6338e6
1998-11-11,35.5625,35.6875,34.875,35.125,21.840208,6.5458e6
1998-11-12,35.4375,36.6875,35.40625,36.40625,22.636881,8.9976e6
1998-11-13,36.65625,36.90625,35.5,36.4375,22.656305,6.7904e6
1998-11-16,36.21875,36.3125,35.5,35.71875,22.209398,4.7504e6
1998-11-17,35.59375,36.21875,35.25,35.28125,21.937366,5.0744e6
1998-11-18,35.1875,35.5,34.90625,35.34375,21.976233,6.6232e6
1998-11-19,35.34375,35.46875,34.78125,34.9375,21.723635,6.3196e6
1998-11-20,35.25,36.0625,35.0625,36.0,22.384275,9.9086e6
1998-11-23,36.09375,36.25,35.46875,36.03125,22.403711,6.4278e6
1998-11-24,36.0,36.65625,35.9375,36.34375,22.598017,5.5902e6
1998-11-25,35.9375,36.65625,35.71875,36.34375,22.598017,5.1338e6
1998-11-27,37.4375,38.65625,37.125,37.1875,23.12265,1.0369e7
1998-11-30,37.125,37.875,36.71875,37.5,23.31695,1.41958e7
1998-12-01,36.25,36.3125,35.5,35.8125,22.267691,2.76044e7
1998-12-02,35.78125,36.25,35.4375,35.625,22.151112,1.49092e7
1998-12-03,35.5,35.5,35.03125,35.28125,21.937366,1.1899e7
1998-12-04,35.59375,35.75,35.125,35.75,22.228832,9.165e6
1998-12-07,35.75,36.59375,35.71875,36.5,22.695171,7.3478e6
1998-12-08,36.375,36.75,36.1875,36.59375,22.753466,8.2732e6
1998-12-09,36.46875,37.0,36.46875,36.96875,22.986629,7.6626e6
1998-12-10,37.0,37.09375,36.78125,36.875,22.928339,6.7914e6
1998-12-11,36.90625,37.375,36.78125,37.3125,23.200377,6.9732e6
1998-12-14,37.25,37.46875,36.8125,37.21875,23.142075,7.0324e6
1998-12-15,37.375,37.40625,36.8125,37.0,23.006069,7.0862e6
1998-12-16,37.28125,37.875,37.0625,37.78125,23.491821,1.04094e7
1998-12-17,37.53125,37.6875,36.9375,37.4375,23.27809,7.9136e6
1998-12-18,37.375,38.09375,37.25,37.96875,23.608418,1.29232e7
1998-12-21,37.96875,38.34375,37.375,37.40625,23.258661,7.3278e6
1998-12-22,37.28125,37.75,37.25,37.46875,23.297522,6.9188e6
1998-12-23,37.5,37.65625,37.25,37.53125,23.336386,5.5812e6
1998-12-24,37.5625,37.65625,37.25,37.3125,23.200377,1.7354e6
1998-12-28,37.25,37.375,37.0,37.25,23.161512,5.0016e6
1998-12-29,37.21875,37.875,36.96875,37.8125,23.511272,5.7668e6
1998-12-30,37.6875,37.96875,37.25,37.3125,23.200377,7.1336e6
1998-12-31,37.125,37.1875,36.53125,36.5625,22.734035,5.9986e6
1999-01-04,36.375,37.0625,36.125,36.3125,22.578585,8.8536e6
1999-01-05,36.25,36.46875,35.84375,36.0,22.384275,6.6528e6
1999-01-06,36.5625,37.90625,36.34375,37.4375,23.27809,9.9656e6
1999-01-07,37.21875,37.46875,36.875,37.375,23.239235,7.4172e6
1999-01-08,37.125,37.34375,36.46875,37.15625,23.103207,6.3434e6
1999-01-11,36.375,36.75,35.40625,35.625,22.151112,1.14544e7
1999-01-12,35.65625,36.1875,35.25,35.375,21.995661,8.5784e6
1999-01-13,35.0,35.9375,34.875,35.25,21.917934,8.3278e6
1999-01-14,35.125,35.46875,34.78125,34.875,21.684763,8.409e6
1999-01-15,35.21875,35.5625,34.90625,35.53125,22.092819,7.1256e6
1999-01-19,35.5,35.65625,35.3125,35.53125,22.092819,6.405e6
1999-01-20,35.53125,35.78125,35.34375,35.5,22.073374,9.8132e6
1999-01-21,35.5,35.90625,35.40625,35.5625,22.11224,8.6588e6
1999-01-22,35.53125,35.84375,35.40625,35.6875,22.18996,8.5982e6
1999-01-25,35.65625,36.09375,35.3125,36.0,22.384275,6.793e6
1999-01-26,35.875,36.25,35.6875,36.125,22.462002,7.216e6
1999-01-27,36.125,36.25,35.375,35.5,22.073374,7.3562e6
1999-01-28,35.125,35.75,35.125,35.5,22.073374,7.8772e6
1999-01-29,35.28125,35.5,35.03125,35.125,21.840208,6.6928e6
1999-02-01,35.03125,35.25,34.78125,34.8125,21.64591,7.5326e6
1999-02-02,34.6875,34.9375,34.125,34.34375,21.354454,9.5972e6
1999-02-03,34.5,35.28125,34.3125,35.1875,21.879076,9.1632e6
1999-02-04,35.28125,35.28125,34.625,34.90625,21.704189,6.9834e6
1999-02-05,35.03125,35.96875,34.90625,35.84375,22.287128,1.0223e7
1999-02-08,35.625,36.34375,35.46875,36.34375,22.727999,9.5206e6
1999-02-09,36.3125,36.71875,36.09375,36.09375,22.571663,1.12924e7
1999-02-10,35.78125,36.65625,35.78125,36.28125,22.688921,8.7694e6
1999-02-11,35.9375,36.09375,34.5,35.1875,22.004915,1.33098e7
1999-02-12,35.125,35.6875,34.40625,34.71875,21.711784,1.08504e7
1999-02-16,34.59375,34.96875,33.90625,34.28125,21.438192,8.9218e6
1999-02-17,34.4375,34.9375,34.25,34.3125,21.457733,5.8782e6
1999-02-18,34.40625,34.53125,33.90625,34.4375,21.5359,7.3812e6
1999-02-19,34.0,34.46875,33.875,34.25,21.418648,5.9142e6
1999-02-22,34.1875,34.46875,34.03125,34.09375,21.320934,6.6224e6
1999-02-23,34.0625,34.34375,33.75,33.875,21.184137,6.5294e6
1999-02-24,33.90625,34.21875,33.5625,33.929649,21.218315,6.9062e6
1999-02-25,33.625,33.90625,33.3125,33.65625,21.047342,6.9672e6
1999-02-26,33.75,33.8125,33.1875,33.28125,20.81283,8.3176e6
1999-03-01,33.15625,33.15625,32.40625,32.59375,20.382898,8.7182e6
1999-03-02,32.71875,32.9375,32.28125,32.40625,20.265638,9.6874e6
1999-03-03,32.40625,32.84375,32.15625,32.84375,20.539236,1.18676e7
1999-03-04,32.84375,34.21875,32.75,33.90625,21.203674,1.0177e7
1999-03-05,34.625,35.0625,34.40625,34.84375,21.789953,9.2262e6
1999-03-08,35.0,35.46875,34.75,35.46875,22.180807,8.4338e6
1999-03-09,35.34375,35.71875,34.96875,34.96875,21.868122,9.2382e6
1999-03-10,35.5625,36.8125,35.4375,36.65625,22.923424,1.3499e7
1999-03-11,37.0,38.1875,37.0,37.375,23.372904,1.89116e7
1999-03-12,37.96875,37.96875,36.875,36.96875,23.118849,1.08584e7
1999-03-15,36.65625,36.96875,36.5625,36.84375,23.04067,8.1146e6
1999-03-16,36.84375,36.96875,36.375,36.5625,22.864796,6.4962e6
1999-03-17,36.625,37.28125,36.625,37.1875,23.255646,8.1966e6
1999-03-18,37.3125,37.6875,37.25,37.34375,23.353355,9.5772e6
1999-03-19,37.46875,37.46875,36.40625,36.53125,22.845263,1.0061e7
1999-03-22,36.5625,37.0625,36.1875,36.875,23.060221,7.029e6
1999-03-23,36.90625,36.9375,36.09375,36.375,22.747543,7.0692e6
1999-03-24,36.40625,36.625,35.25,35.46875,22.180807,8.1516e6
1999-03-25,35.40625,35.84375,35.25,35.71875,22.337154,6.0586e6
1999-03-26,35.84375,36.09375,35.5625,35.78125,22.376238,5.0764e6
1999-03-29,35.84375,36.59375,35.84375,36.5,22.825708,7.1584e6
1999-03-30,36.375,36.375,35.5,35.65625,22.298065,5.2906e6
1999-03-31,35.65625,35.875,35.25,35.28125,22.063562,7.5132e6
1999-04-01,35.15625,35.1875,34.71875,35.0625,21.92676,6.2666e6
1999-04-05,35.1875,36.25,35.03125,36.09375,22.571663,7.329e6
1999-04-06,36.125,36.4375,36.03125,36.34375,22.727999,6.4898e6
1999-04-07,36.34375,36.625,36.03125,36.59375,22.884338,7.4664e6
1999-04-08,36.71875,37.3125,36.46875,37.125,23.216568,7.7022e6
1999-04-09,37.03125,37.46875,36.6875,37.34375,23.353355,5.5754e6
1999-04-12,37.34375,37.9375,37.0,37.71875,23.587877,6.2256e6
1999-04-13,37.5,37.875,37.28125,37.59375,23.509706,6.4498e6
1999-04-14,37.53125,37.625,37.09375,37.09375,23.197023,7.884e6
1999-04-15,37.125,39.1875,37.125,38.78125,24.252323,1.11842e7
1999-04-16,38.8125,40.0,38.65625,39.96875,24.994944,1.12474e7
1999-04-19,40.375,41.75,40.21875,41.125,25.718018,1.73444e7
1999-04-20,40.9375,40.9375,40.1875,40.375,25.248987,1.131e7
1999-04-21,40.3125,40.3125,38.59375,39.21875,24.525921,1.08384e7
1999-04-22,39.1875,39.625,38.3125,39.46875,24.682264,9.6414e6
1999-04-23,39.46875,39.5625,38.6875,39.15625,24.486835,6.7088e6
1999-04-26,39.15625,39.15625,38.375,38.84375,24.291401,5.1536e6
1999-04-27,38.9375,39.46875,38.78125,39.125,24.467285,8.742e6
1999-04-28,39.5,41.25,39.28125,40.75,25.4835,1.15746e7
1999-04-29,40.875,42.625,40.3125,42.25,26.421555,1.52756e7
1999-04-30,42.125,42.125,41.09375,41.53125,25.972063,1.61302e7
1999-05-03,41.5,43.25,41.28125,43.03125,26.910107,1.2121e7
1999-05-04,43.3125,43.625,43.0,43.21875,27.027369,1.4665e7
1999-05-05,43.1875,43.1875,42.0625,42.40625,26.519255,9.5502e6
1999-05-06,41.9375,42.28125,40.8125,41.1875,25.757101,8.0994e6
1999-05-07,41.1875,41.59375,40.75,41.46875,25.932981,7.2128e6
1999-05-10,41.0,41.8125,40.96875,41.1875,25.885061,6.6024e6
1999-05-11,41.28125,41.3125,40.65625,40.8125,25.64938,6.898e6
1999-05-12,40.25,40.25,39.0,39.53125,24.844158,1.13808e7
1999-05-13,39.65625,40.0625,39.65625,39.6875,24.942356,9.9104e6
1999-05-14,39.59375,39.96875,39.125,39.375,24.745966,7.6274e6
1999-05-17,39.3125,39.625,39.15625,39.5,24.824516,7.5122e6
1999-05-18,39.5625,39.5625,38.78125,38.875,24.431738,8.438e6
1999-05-19,39.0625,39.46875,38.875,39.34375,24.726316,6.4358e6
1999-05-20,39.375,40.03125,39.125,40.0,25.138746,9.0822e6
1999-05-21,40.0625,41.5,39.8125,41.375,26.002901,1.18966e7
1999-05-24,41.375,41.8125,39.5,39.8125,25.020908,8.2392e6
1999-05-25,39.8125,41.15625,39.8125,40.09375,25.197666,8.9184e6
1999-05-26,40.21875,41.375,40.0625,40.96875,25.747587,9.0482e6
1999-05-27,40.9375,40.9375,39.3125,39.40625,24.765598,8.7466e6
1999-05-28,39.4375,39.9375,39.0,39.9375,25.099472,8.0578e6
1999-06-01,39.8125,39.8125,38.65625,39.375,24.745966,6.523e6
1999-06-02,39.625,40.46875,39.625,40.125,25.21731,6.8274e6
1999-06-03,40.25,40.625,39.4375,39.96875,25.119112,5.9716e6
1999-06-04,40.0625,40.375,39.4375,40.34375,25.354792,6.2842e6
1999-06-07,40.21875,40.46875,40.0,40.4375,25.413717,4.9728e6
1999-06-08,40.3125,40.4375,39.625,39.90625,25.079836,7.0504e6
1999-06-09,39.84375,40.25,39.46875,40.0625,25.178032,5.9818e6
1999-06-10,39.875,40.1875,39.53125,39.8125,25.020908,7.2546e6
1999-06-11,39.9375,40.15625,39.34375,39.46875,24.804886,5.8558e6
1999-06-14,39.46875,40.8125,39.46875,40.5625,25.492266,6.2708e6
1999-06-15,40.5,41.71875,40.40625,41.0625,25.806515,7.3866e6
1999-06-16,41.4375,41.5,40.15625,40.28125,25.315519,6.3116e6
1999-06-17,40.34375,40.65625,40.0,40.625,25.531546,3.7634e6
1999-06-18,40.40625,41.0625,40.09375,40.1875,25.256588,1.03896e7
1999-06-21,39.71875,39.9375,38.6875,39.125,24.588837,6.741e6
1999-06-22,38.625,38.9375,38.40625,38.5,24.196043,7.9148e6
1999-06-23,38.78125,39.25,38.78125,39.0625,24.549564,8.979e6
1999-06-24,39.03125,39.125,37.90625,38.25,24.038927,7.2354e6
1999-06-25,38.125,38.40625,37.9375,38.09375,23.940741,6.9338e6
1999-06-28,38.15625,38.25,37.4375,37.53125,23.587214,7.9982e6
1999-06-29,37.71875,38.5625,37.46875,38.5,24.196043,8.6792e6
1999-06-30,38.71875,39.0625,38.46875,38.5625,24.235329,1.12092e7
1999-07-01,38.5625,39.375,38.5,39.21875,24.647762,8.2274e6
1999-07-02,39.5,39.8125,38.9375,39.75,24.981642,5.073e6
1999-07-06,39.71875,40.15625,39.65625,40.03125,25.158405,7.4006e6
1999-07-07,40.125,40.28125,39.25,40.21875,25.276222,7.0808e6
1999-07-08,40.3125,40.8125,39.78125,39.8125,25.020908,8.7712e6
1999-07-09,39.6875,39.9375,39.375,39.71875,24.961996,5.974e6
1999-07-12,39.84375,39.9375,39.53125,39.71875,24.961996,4.9978e6
1999-07-13,39.34375,39.65625,39.0625,39.21875,24.647762,6.1826e6
1999-07-14,39.28125,39.46875,39.125,39.21875,24.647762,5.1326e6
1999-07-15,39.3125,39.625,39.21875,39.46875,24.804886,6.5946e6
1999-07-16,39.5,39.71875,38.9375,39.65625,24.92271,6.795e6
1999-07-19,39.3125,39.5625,39.03125,39.40625,24.765598,5.783e6
1999-07-20,39.4375,39.5,38.625,38.96875,24.490641,1.01668e7
1999-07-21,38.46875,39.3125,38.125,39.0625,24.549564,9.8566e6
1999-07-22,39.0,39.125,37.65625,39.09375,24.569206,8.4922e6
1999-07-23,39.09375,39.59375,38.875,39.5625,24.863806,6.1636e6
1999-07-26,39.53125,40.3125,38.90625,39.0,24.510273,7.5286e6
1999-07-27,39.15625,39.3125,38.5625,38.78125,24.372808,6.3098e6
1999-07-28,38.6875,39.875,38.5625,39.46875,24.804886,6.7696e6
1999-07-29,39.0625,39.1875,38.71875,38.9375,24.471001,7.377e6
1999-07-30,39.40625,39.96875,39.21875,39.6875,24.942356,8.9856e6
1999-08-02,39.875,39.875,38.8125,38.9375,24.471001,6.1636e6
1999-08-03,39.0,39.40625,38.65625,39.40625,24.765598,5.835e6
1999-08-04,39.40625,40.1875,39.21875,39.9375,25.099472,8.3786e6
1999-08-05,40.1875,41.09375,40.0,41.09375,25.826138,1.01988e7
1999-08-06,40.875,40.90625,39.90625,40.1875,25.256588,6.6148e6
1999-08-09,40.28125,40.5,39.96875,40.1875,25.256588,5.479e6
1999-08-10,40.3125,40.8125,40.1875,40.59375,25.511904,1.08438e7
1999-08-11,40.4375,41.0625,40.25,40.96875,25.878273,1.06276e7
1999-08-12,41.0,41.125,40.5625,40.90625,25.838804,7.2022e6
1999-08-13,41.03125,41.09375,40.46875,40.78125,25.759836,6.442e6
1999-08-16,40.65625,40.78125,40.15625,40.78125,25.759836,7.8068e6
1999-08-17,40.8125,41.0,40.46875,40.90625,25.838804,7.5236e6
1999-08-18,40.78125,41.34375,40.5625,41.28125,26.075661,7.8454e6
1999-08-19,40.6875,41.3125,40.625,40.90625,25.838804,5.9376e6
1999-08-20,41.125,41.3125,40.65625,41.28125,26.075661,6.9058e6
1999-08-23,41.3125,41.46875,41.0,41.40625,26.154621,5.6366e6
1999-08-24,41.1875,41.28125,40.40625,40.8125,25.779568,6.2634e6
1999-08-25,41.0625,41.25,40.5,41.125,25.976974,6.9644e6
1999-08-26,40.8125,40.96875,40.0,40.15625,25.365053,8.6338e6
1999-08-27,40.25,40.46875,39.5625,39.65625,25.049221,4.9806e6
1999-08-30,39.65625,39.875,38.90625,38.90625,24.57547,4.915e6
1999-08-31,39.03125,39.9375,39.0,39.4375,24.911043,7.733e6
1999-09-01,39.5,39.59375,39.0625,39.15625,24.733397,6.9764e6
1999-09-02,38.9375,39.25,38.375,38.75,24.476772,7.3634e6
1999-09-03,38.875,39.625,38.8125,39.53125,24.970257,6.3372e6
1999-09-07,39.53125,40.0,39.3125,39.75,25.108442,6.5344e6
1999-09-08,39.625,40.65625,39.625,40.59375,25.641394,7.1002e6
1999-09-09,40.78125,41.5,40.59375,40.625,25.661133,9.8254e6
1999-09-10,40.75,40.875,40.15625,40.21875,25.40453,5.9002e6
1999-09-13,39.875,40.0625,39.25,39.3125,24.832073,7.1686e6
1999-09-14,39.1875,40.125,39.15625,39.59375,25.009726,7.0426e6
1999-09-15,39.59375,39.59375,38.40625,38.625,24.397827,9.9374e6
1999-09-16,38.6875,39.0,38.1875,38.84375,24.535997,6.5188e6
1999-09-17,39.1875,40.09375,38.9375,39.9375,25.226875,1.01206e7
1999-09-20,40.0,40.0,38.90625,39.09375,24.693909,5.0734e6
1999-09-21,38.75,38.9375,38.03125,38.375,24.239901,7.0532e6
1999-09-22,38.40625,38.71875,37.6875,37.6875,23.805653,9.8824e6
1999-09-23,37.9375,38.71875,37.15625,37.40625,23.627987,9.4896e6
1999-09-24,37.125,37.53125,36.875,37.40625,23.627987,8.8016e6
1999-09-27,37.375,38.03125,37.1875,37.5625,23.726685,6.5148e6
1999-09-28,37.28125,37.4375,36.0625,37.34375,23.588512,1.13762e7
1999-09-29,38.125,38.21875,37.3125,37.375,23.608252,7.6556e6
1999-09-30,37.59375,38.125,37.34375,38.0,24.003035,8.7578e6
1999-10-01,37.96875,38.0625,37.28125,37.3125,23.568769,7.635e6
1999-10-04,37.25,37.46875,36.0625,36.5,23.055546,1.2483e7
1999-10-05,36.375,36.6875,35.625,36.09375,22.798933,8.4748e6
1999-10-06,36.0625,37.0,35.8125,37.0,23.371368,1.31906e7
1999-10-07,36.90625,36.90625,36.3125,36.5625,23.09502,6.0962e6
1999-10-08,36.3125,36.65625,36.03125,36.375,22.976585,6.759e6
1999-10-11,36.375,36.84375,36.25,36.6875,23.173977,6.0094e6
1999-10-12,36.71875,37.0625,36.53125,36.65625,23.154242,6.9212e6
1999-10-13,37.0625,37.125,36.6875,36.8125,23.252941,9.806e6
1999-10-14,36.625,37.375,36.4375,37.1875,23.489809,8.758e6
1999-10-15,37.15625,37.15625,36.0,36.0,22.739712,9.2564e6
1999-10-18,36.125,36.59375,35.75,36.5,23.055546,6.336e6
1999-10-19,36.9375,37.0,36.46875,36.71875,23.193716,5.7898e6
1999-10-20,36.9375,38.3125,36.78125,38.25,24.160948,1.05538e7
1999-10-21,37.75,38.1875,37.53125,38.03125,24.022778,7.5748e6
1999-10-22,38.4375,38.46875,37.9375,38.4375,24.279383,5.929e6
1999-10-25,37.875,38.0625,36.875,37.0,23.371368,6.7928e6
1999-10-26,36.5,36.6875,35.84375,36.03125,22.759451,1.17048e7
1999-10-27,36.0625,36.4375,35.75,35.875,22.660755,9.0688e6
1999-10-28,36.375,36.96875,36.1875,36.5625,23.09502,9.1332e6
1999-10-29,36.8125,37.25,36.34375,37.03125,23.391109,8.4556e6
1999-11-01,37.03125,37.5,36.78125,37.375,23.608252,6.7886e6
1999-11-02,37.1875,37.59375,36.96875,37.0625,23.410856,5.9002e6
1999-11-03,37.3125,37.3125,36.28125,36.5,23.055546,7.4772e6
1999-11-04,36.84375,36.96875,36.25,36.5,23.055546,7.272e6
1999-11-05,36.5,36.5,35.03125,35.3125,22.30545,1.43466e7
1999-11-08,35.5,37.40625,35.5,37.15625,23.470066,1.10236e7
1999-11-09,37.46875,37.6875,37.1875,37.65625,23.927574,6.332e6
1999-11-10,37.8125,38.09375,37.65625,38.0,24.146002,8.894e6
1999-11-11,38.03125,38.4375,37.6875,38.40625,24.404148,7.5944e6
1999-11-12,38.46875,38.96875,38.25,38.9375,24.741709,6.9752e6
1999-11-15,38.9375,39.03125,38.6875,39.0,24.781425,7.1698e6
1999-11-16,39.125,39.59375,38.5,39.59375,25.158703,8.814e6
1999-11-17,39.5625,40.625,39.5,40.125,25.49626,1.45344e7
1999-11-18,40.5,40.6875,40.09375,40.53125,25.754408,9.1798e6
1999-11-19,40.5,40.53125,39.8125,39.84375,25.317554,7.5358e6
1999-11-22,39.84375,40.03125,39.59375,39.773399,25.272858,7.2026e6
1999-11-23,39.9375,39.96875,38.84375,39.0,24.781425,8.324e6
1999-11-24,38.9375,39.8125,38.78125,39.5625,25.138845,9.5238e6
1999-11-26,39.25,39.53125,39.0,39.0,24.781425,2.4956e6
1999-11-29,38.9375,39.75,38.78125,39.6875,25.218267,8.4096e6
